116,"[array([[0.93384282, 0.92552246, 0.92501844, ..., 0.91766482, 0.90355724,
        0.90486482],
       [0.91435793, 0.92252487, 0.93277526, ..., 0.92252487, 0.92451621,
        0.93014165],
       [0.93277526, 0.93014165, 0.93330801, ..., 0.93066441, 0.93819747,
        0.90976071],
       ...,
       [0.92401575, 0.90885835, 0.93066441, ..., 0.92351705, 0.93118913,
        0.91158225],
       [0.92653593, 0.92552246, 0.92806992, ..., 0.94675636, 0.92910196,
        0.93986671],
       [0.94155659, 0.91910561, 0.93171584, ..., 0.9343797 , 0.92755673,
        0.95589832]]), '1']"
117,"[array([[0.93014165, 0.93277526, 0.93764555, ..., 0.92203137, 0.91766482,
        0.92451621],
       [0.91623831, 0.93986671, 0.93764555, ..., 0.91718775, 0.93819747,
        0.91576592],
       [0.93224454, 0.93930803, 0.92910196, ..., 0.94558342, 0.92962084,
        0.93709584],
       ...,
       [0.9230201 , 0.91814348, 0.93709584, ..., 0.9270454 , 0.91342681,
        0.9230201 ],
       [0.93819747, 0.92552246, 0.93224454, ..., 0.91342681, 0.92007423,
        0.93819747],
       [0.94558342, 0.92858499, 0.91814348, ..., 0.91814348, 0.92252487,
        0.93171584]]), '1']"
118,"[array([[0.93171584, 0.93819747, 0.95033803, ..., 0.9195891 , 0.91529507,
        0.93066441],
       [0.9343797 , 0.92056101, 0.91623831, ..., 0.92552246, 0.92007423,
        0.92653593],
       [0.92451621, 0.92451621, 0.95278045, ..., 0.92602829, 0.93491867,
        0.91671225],
       ...,
       [0.9230201 , 0.92501844, 0.93930803, ..., 0.94793962, 0.93600296,
        0.92203137],
       [0.92910196, 0.91766482, 0.92056101, ..., 0.92552246, 0.92858499,
        0.92552246],
       [0.95339816, 0.94099097, 0.94099097, ..., 0.93875163, 0.90976071,
        0.93600296]]), '2']"
122,"[array([[0.93384282, 0.92602829, 0.92602829, ..., 0.91623831, 0.91435793,
        0.92056101],
       [0.91862374, 0.9343797 , 0.9270454 , ..., 0.92252487, 0.90840925,
        0.91250161],
       [0.92962084, 0.93171584, 0.93118913, ..., 0.92104945, 0.93066441,
        0.94099097],
       ...,
       [0.90976071, 0.9343797 , 0.94269495, ..., 0.93875163, 0.92910196,
        0.92806992],
       [0.93330801, 0.92203137, 0.92858499, ..., 0.91623831, 0.92755673,
        0.93066441],
       [0.93330801, 0.92755673, 0.94973438, ..., 0.92552246, 0.91623831,
        0.93171584]]), '2']"
123,"[array([[0.9270454 , 0.93224454, 0.92552246, ..., 0.90930884, 0.92653593,
        0.92755673],
       [0.94326773, 0.91814348, 0.93171584, ..., 0.93277526, 0.92806992,
        0.92451621],
       [0.91814348, 0.92755673, 0.92653593, ..., 0.92451621, 0.92653593,
        0.91576592],
       ...,
       [0.9270454 , 0.91435793, 0.94212458, ..., 0.92910196, 0.94734669,
        0.93277526],
       [0.93277526, 0.92910196, 0.92602829, ..., 0.92910196, 0.9230201 ,
        0.92653593],
       [0.95780519, 0.93764555, 0.93930803, ..., 0.94099097, 0.93330801,
        0.93224454]]), '1']"
126,"[array([[0.93819747, 0.91389162, 0.9195891 , ..., 0.9195891 , 0.91066864,
        0.92351705],
       [0.9230201 , 0.91342681, 0.92653593, ..., 0.94042768, 0.93014165,
        0.94099097],
       [0.93118913, 0.93819747, 0.92552246, ..., 0.92007423, 0.92252487,
        0.91862374],
       ...,
       [0.91623831, 0.91204121, 0.93277526, ..., 0.91158225, 0.93491867,
        0.93545975],
       [0.91814348, 0.92252487, 0.92552246, ..., 0.93224454, 0.92653593,
        0.94212458],
       [0.92962084, 0.93545975, 0.93819747, ..., 0.93066441, 0.92552246,
        0.95653086]]), '2']"
136,"[array([[0.91021397, 0.89553145, 0.92203137, ..., 0.91389162, 0.90442768,
        0.90486482],
       [0.90885835, 0.91204121, 0.92858499, ..., 0.9343797 , 0.92056101,
        0.90618404],
       [0.92806992, 0.93491867, 0.93491867, ..., 0.9018315 , 0.92007423,
        0.90312393],
       ...,
       [0.93066441, 0.91910561, 0.9546423 , ..., 0.94212458, 0.91910561,
        0.94269495],
       [0.93384282, 0.93545975, 0.94973438, ..., 0.93545975, 0.92910196,
        0.91910561],
       [0.93875163, 0.93600296, 0.93654831, ..., 0.93600296, 0.92153956,
        0.94042768]]), '1']"
139,"[array([[0.93014165, 0.90055016, 0.92351705, ..., 0.92007423, 0.9230201 ,
        0.91342681],
       [0.91862374, 0.92007423, 0.9230201 , ..., 0.9230201 , 0.91389162,
        0.92962084],
       [0.92962084, 0.91576592, 0.92252487, ..., 0.90885835, 0.93545975,
        0.90486482],
       ...,
       [0.90976071, 0.92056101, 0.9343797 , ..., 0.93764555, 0.94442062,
        0.92653593],
       [0.94099097, 0.95401876, 0.91862374, ..., 0.92806992, 0.92653593,
        0.92401575],
       [0.92858499, 0.92401575, 0.93118913, ..., 0.93930803, 0.94442062,
        0.91766482]]), '1']"
142,"[array([[0.92858499, 0.91529507, 0.92910196, ..., 0.91389162, 0.91529507,
        0.91021397],
       [0.93819747, 0.91814348, 0.93545975, ..., 0.91529507, 0.90885835,
        0.91814348],
       [0.93224454, 0.91910561, 0.92962084, ..., 0.93171584, 0.92552246,
        0.9070701 ],
       ...,
       [0.91250161, 0.91021397, 0.9270454 , ..., 0.92858499, 0.94973438,
        0.91814348],
       [0.94442062, 0.94913344, 0.93819747, ..., 0.93224454, 0.94155659,
        0.93600296],
       [0.93277526, 0.93330801, 0.9230201 , ..., 0.93171584, 0.91158225,
        0.92755673]]), '0']"
146,"[array([[0.93277526, 0.90097605, 0.93491867, ..., 0.91204121, 0.89227588,
        0.88404563],
       [0.91671225, 0.92401575, 0.93709584, ..., 0.92203137, 0.91250161,
        0.90751513],
       [0.91112473, 0.92252487, 0.93875163, ..., 0.91296348, 0.90312393,
        0.91250161],
       ...,
       [0.91389162, 0.90269187, 0.92351705, ..., 0.93118913, 0.93709584,
        0.92007423],
       [0.94326773, 0.91435793, 0.91814348, ..., 0.92910196, 0.92653593,
        0.92755673],
       [0.93491867, 0.91389162, 0.93875163, ..., 0.92806992, 0.91204121,
        0.93384282]]), '3']"
150,"[array([[0.92501844, 0.91250161, 0.9195891 , ..., 0.91021397, 0.90796151,
        0.9018315 ],
       [0.93764555, 0.92858499, 0.91862374, ..., 0.90885835, 0.91296348,
        0.90840925],
       [0.92806992, 0.93764555, 0.91814348, ..., 0.89843865, 0.89553145,
        0.91482574],
       ...,
       [0.92252487, 0.92910196, 0.94155659, ..., 0.93066441, 0.92153956,
        0.93600296],
       [0.92252487, 0.94558342, 0.93118913, ..., 0.93118913, 0.9195891 ,
        0.93709584],
       [0.9230201 , 0.94384295, 0.93330801, ..., 0.93875163, 0.93930803,
        0.92552246]]), '0']"
152,"[array([[0.94155659, 0.92451621, 0.93014165, ..., 0.87586741, 0.88328421,
        0.89227588],
       [0.90355724, 0.93171584, 0.92351705, ..., 0.90012547, 0.88908837,
        0.89227588],
       [0.94616861, 0.93930803, 0.92252487, ..., 0.89227588, 0.88064818,
        0.86133633],
       ...,
       [0.94442062, 0.9343797 , 0.9230201 , ..., 0.93986671, 0.92910196,
        0.93875163],
       [0.92858499, 0.93384282, 0.94913344, ..., 0.93709584, 0.92755673,
        0.93118913],
       [0.93277526, 0.93224454, 0.93875163, ..., 0.92602829, 0.92755673,
        0.93545975]]), '1']"
155,"[array([[0.93545975, 0.9195891 , 0.92552246, ..., 0.89594335, 0.88481081,
        0.88712931],
       [0.92203137, 0.92104945, 0.92653593, ..., 0.89885858, 0.89677054,
        0.88102204],
       [0.91623831, 0.90486482, 0.93224454, ..., 0.90751513, 0.89553145,
        0.9066264 ],
       ...,
       [0.94442062, 0.92104945, 0.93545975, ..., 0.95278045, 0.90796151,
        0.93171584],
       [0.92755673, 0.92104945, 0.91671225, ..., 0.93277526, 0.92252487,
        0.92910196],
       [0.91862374, 0.91250161, 0.91814348, ..., 0.92351705, 0.92451621,
        0.92910196]]), '1']"
156,"[array([[0.92755673, 0.93118913, 0.92451621, ..., 0.90796151, 0.90574299,
        0.89553145],
       [0.90097605, 0.92755673, 0.91066864, ..., 0.93330801, 0.91718775,
        0.89348856],
       [0.92910196, 0.91576592, 0.93277526, ..., 0.89147275, 0.9070701 ,
        0.89718584],
       ...,
       [0.92602829, 0.91482574, 0.93819747, ..., 0.94099097, 0.94042768,
        0.94269495],
       [0.94042768, 0.92203137, 0.92910196, ..., 0.93118913, 0.92104945,
        0.93014165],
       [0.93545975, 0.92602829, 0.91814348, ..., 0.93491867, 0.9070701 ,
        0.93819747]]), '1']"
164,"[array([[0.9195891 , 0.9230201 , 0.91250161, ..., 0.90840925, 0.89718584,
        0.90530326],
       [0.90976071, 0.91576592, 0.93066441, ..., 0.90930884, 0.90930884,
        0.89970199],
       [0.94675636, 0.9270454 , 0.93654831, ..., 0.90012547, 0.91671225,
        0.90751513],
       ...,
       [0.93709584, 0.95844704, 0.92858499, ..., 0.94616861, 0.92552246,
        0.93118913],
       [0.94384295, 0.93384282, 0.91529507, ..., 0.92552246, 0.9270454 ,
        0.92401575],
       [0.9195891 , 0.94212458, 0.92252487, ..., 0.93171584, 0.93875163,
        0.94269495]]), '4']"
168,"[array([[0.92153956, 0.92552246, 0.93118913, ..., 0.90355724, 0.89594335,
        0.89760229],
       [0.93224454, 0.91671225, 0.92962084, ..., 0.89677054, 0.90796151,
        0.89801989],
       [0.92962084, 0.92203137, 0.92858499, ..., 0.88751913, 0.88987905,
        0.90399183],
       ...,
       [0.9195891 , 0.92962084, 0.94793962, ..., 0.94793962, 0.93709584,
        0.93930803],
       [0.92401575, 0.93600296, 0.94099097, ..., 0.94442062, 0.92806992,
        0.92007423],
       [0.94793962, 0.93014165, 0.92056101, ..., 0.93330801, 0.93330801,
        0.93066441]]), '6']"
171,"[array([[0.90530326, 0.91529507, 0.93224454, ..., 0.91021397, 0.91250161,
        0.88830175],
       [0.90751513, 0.91529507, 0.92451621, ..., 0.90796151, 0.90012547,
        0.89801989],
       [0.93014165, 0.9343797 , 0.93118913, ..., 0.91623831, 0.88366445,
        0.90355724],
       ...,
       [0.95216562, 0.91482574, 0.95094444, ..., 0.92104945, 0.91671225,
        0.9343797 ],
       [0.94384295, 0.94269495, 0.92451621, ..., 0.92153956, 0.94675636,
        0.93764555],
       [0.93330801, 0.93600296, 0.92501844, ..., 0.94212458, 0.93014165,
        0.92962084]]), '7']"
180,"[array([[0.92501844, 0.91389162, 0.94500077, ..., 0.88987905, 0.90796151,
        0.89970199],
       [0.91671225, 0.92007423, 0.91766482, ..., 0.9066264 , 0.88869456,
        0.89843865],
       [0.91718775, 0.94042768, 0.92602829, ..., 0.89635638, 0.90840925,
        0.92962084],
       ...,
       [0.92451621, 0.93875163, 0.92962084, ..., 0.93384282, 0.93384282,
        0.93014165],
       [0.93014165, 0.93545975, 0.93224454, ..., 0.93118913, 0.93819747,
        0.93384282],
       [0.94155659, 0.92153956, 0.93600296, ..., 0.95716648, 0.93118913,
        0.94042768]]), '10']"
181,"[array([[0.91342681, 0.91623831, 0.91814348, ..., 0.90796151, 0.89512066,
        0.89471099],
       [0.91910561, 0.92501844, 0.92056101, ..., 0.91112473, 0.89187378,
        0.89677054],
       [0.92653593, 0.92451621, 0.92104945, ..., 0.90055016, 0.89970199,
        0.90885835],
       ...,
       [0.93224454, 0.93277526, 0.93654831, ..., 0.91250161, 0.91718775,
        0.92401575],
       [0.91910561, 0.92602829, 0.91671225, ..., 0.93277526, 0.93930803,
        0.9230201 ],
       [0.93277526, 0.92401575, 0.92401575, ..., 0.92910196, 0.92252487,
        0.9230201 ]]), '17']"
185,"[array([[0.92203137, 0.90618404, 0.90140316, ..., 0.91862374, 0.90055016,
        0.91576592],
       [0.91482574, 0.9270454 , 0.94384295, ..., 0.91342681, 0.92653593,
        0.90055016],
       [0.92653593, 0.94269495, 0.94616861, ..., 0.91112473, 0.92153956,
        0.9195891 ],
       ...,
       [0.93491867, 0.93986671, 0.92351705, ..., 0.94099097, 0.91576592,
        0.92653593],
       [0.92351705, 0.93277526, 0.92007423, ..., 0.91482574, 0.91910561,
        0.91529507],
       [0.93875163, 0.93709584, 0.93277526, ..., 0.94616861, 0.93014165,
        0.9343797 ]]), '15']"
189,"[array([[0.92602829, 0.92858499, 0.91814348, ..., 0.88557979, 0.88027521,
        0.89267903],
       [0.91623831, 0.92252487, 0.91021397, ..., 0.88674047, 0.88519482,
        0.87732299],
       [0.92806992, 0.92806992, 0.92962084, ..., 0.90012547, 0.90269187,
        0.86774742],
       ...,
       [0.92501844, 0.94442062, 0.92501844, ..., 0.91529507, 0.91112473,
        0.9230201 ],
       [0.93545975, 0.93384282, 0.93014165, ..., 0.9230201 , 0.93654831,
        0.9195891 ],
       [0.92252487, 0.92056101, 0.92104945, ..., 0.94212458, 0.91814348,
        0.93600296]]), '19']"
191,"[array([[0.92653593, 0.92602829, 0.92910196, ..., 0.88751913, 0.86100582,
        0.86913024],
       [0.92962084, 0.92552246, 0.92962084, ..., 0.88751913, 0.88064818,
        0.85548716],
       [0.92351705, 0.92153956, 0.91766482, ..., 0.87659352, 0.86878342,
        0.85903675],
       ...,
       [0.91623831, 0.91671225, 0.92602829, ..., 0.91576592, 0.91862374,
        0.92602829],
       [0.92910196, 0.94500077, 0.93224454, ..., 0.91910561, 0.92252487,
        0.92552246],
       [0.92351705, 0.94616861, 0.94384295, ..., 0.92552246, 0.92104945,
        0.93066441]]), '8']"
195,"[array([[0.9343797 , 0.94269495, 0.90442768, ..., 0.87299584, 0.90055016,
        0.90140316],
       [0.91576592, 0.91529507, 0.9343797 , ..., 0.87586741, 0.89553145,
        0.91342681],
       [0.93066441, 0.93330801, 0.93986671, ..., 0.89027592, 0.91158225,
        0.91766482],
       ...,
       [0.92501844, 0.94442062, 0.93930803, ..., 0.92252487, 0.90140316,
        0.92501844],
       [0.93986671, 0.93330801, 0.93709584, ..., 0.93545975, 0.91482574,
        0.92552246],
       [0.94212458, 0.93066441, 0.92552246, ..., 0.93545975, 0.92602829,
        0.93875163]]), '16']"
196,"[array([[0.93545975, 0.93171584, 0.91766482, ..., 0.90751513, 0.89227588,
        0.89267903],
       [0.91766482, 0.93491867, 0.93118913, ..., 0.91766482, 0.89970199,
        0.89594335],
       [0.93330801, 0.93600296, 0.93224454, ..., 0.89389494, 0.91066864,
        0.9070701 ],
       ...,
       [0.92653593, 0.91576592, 0.91623831, ..., 0.91342681, 0.92252487,
        0.93224454],
       [0.92806992, 0.93654831, 0.92451621, ..., 0.92401575, 0.91766482,
        0.92203137],
       [0.93600296, 0.93224454, 0.91623831, ..., 0.93014165, 0.91342681,
        0.93384282]]), '12']"
199,"[array([[0.91862374, 0.92602829, 0.92056101, ..., 0.92104945, 0.89718584,
        0.91158225],
       [0.90885835, 0.93330801, 0.92552246, ..., 0.91766482, 0.92252487,
        0.90751513],
       [0.93764555, 0.90885835, 0.93171584, ..., 0.89760229, 0.89843865,
        0.90930884],
       ...,
       [0.92910196, 0.91718775, 0.94326773, ..., 0.90930884, 0.90885835,
        0.90885835],
       [0.92602829, 0.92910196, 0.9195891 , ..., 0.91862374, 0.91814348,
        0.91862374],
       [0.93224454, 0.92910196, 0.92401575, ..., 0.93066441, 0.91814348,
        0.92056101]]), '11']"
200,"[array([[0.93118913, 0.90885835, 0.93224454, ..., 0.88674047, 0.91482574,
        0.91296348],
       [0.9343797 , 0.9230201 , 0.94442062, ..., 0.91296348, 0.91910561,
        0.90930884],
       [0.93491867, 0.92806992, 0.92858499, ..., 0.92602829, 0.92104945,
        0.91529507],
       ...,
       [0.9343797 , 0.92501844, 0.91910561, ..., 0.91910561, 0.92910196,
        0.92858499],
       [0.92401575, 0.92910196, 0.92910196, ..., 0.92962084, 0.94500077,
        0.92007423],
       [0.95780519, 0.93491867, 0.91435793, ..., 0.9343797 , 0.9270454 ,
        0.91435793]]), '11']"
202,"[array([[0.93171584, 0.89843865, 0.92351705, ..., 0.89635638, 0.89594335,
        0.88987905],
       [0.91529507, 0.91910561, 0.92755673, ..., 0.91910561, 0.9066264 ,
        0.89027592],
       [0.91250161, 0.92552246, 0.9270454 , ..., 0.91529507, 0.9018315 ,
        0.89067382],
       ...,
       [0.92007423, 0.91482574, 0.92653593, ..., 0.89718584, 0.90442768,
        0.92203137],
       [0.93491867, 0.9270454 , 0.93014165, ..., 0.89885858, 0.92602829,
        0.93545975],
       [0.93600296, 0.92653593, 0.92351705, ..., 0.90530326, 0.92104945,
        0.93224454]]), '12']"
203,"[array([[0.93930803, 0.92401575, 0.91576592, ..., 0.89927969, 0.88519482,
        0.8863526 ],
       [0.91250161, 0.91910561, 0.92501844, ..., 0.89027592, 0.89760229,
        0.87659352],
       [0.92007423, 0.93654831, 0.92007423, ..., 0.89927969, 0.89885858,
        0.91021397],
       ...,
       [0.9195891 , 0.95278045, 0.94042768, ..., 0.91066864, 0.91910561,
        0.90618404],
       [0.93171584, 0.90885835, 0.91250161, ..., 0.92104945, 0.91623831,
        0.91158225],
       [0.92104945, 0.91204121, 0.91342681, ..., 0.92806992, 0.93277526,
        0.91671225]]), '8']"
205,"[array([[0.92962084, 0.93330801, 0.90796151, ..., 0.91482574, 0.88751913,
        0.90530326],
       [0.92806992, 0.93491867, 0.93384282, ..., 0.93875163, 0.92552246,
        0.91389162],
       [0.92401575, 0.94042768, 0.92858499, ..., 0.89927969, 0.9195891 ,
        0.90269187],
       ...,
       [0.91814348, 0.91158225, 0.92602829, ..., 0.91021397, 0.90840925,
        0.9018315 ],
       [0.93545975, 0.92910196, 0.91862374, ..., 0.92252487, 0.91671225,
        0.92056101],
       [0.95909207, 0.93277526, 0.94269495, ..., 0.92501844, 0.9195891 ,
        0.93600296]]), '8']"
206,"[array([[0.93014165, 0.92552246, 0.92962084, ..., 0.89430242, 0.88290489,
        0.91671225],
       [0.92910196, 0.91158225, 0.93224454, ..., 0.91204121, 0.91342681,
        0.90930884],
       [0.92056101, 0.92552246, 0.94384295, ..., 0.90269187, 0.91435793,
        0.89147275],
       ...,
       [0.93545975, 0.93330801, 0.91576592, ..., 0.90097605, 0.91529507,
        0.91576592],
       [0.92552246, 0.9343797 , 0.91814348, ..., 0.93014165, 0.91862374,
        0.91766482],
       [0.92755673, 0.91766482, 0.92755673, ..., 0.92501844, 0.91158225,
        0.93014165]]), '6']"
207,"[array([[0.93224454, 0.92056101, 0.91112473, ..., 0.89512066, 0.88214902,
        0.89635638],
       [0.9230201 , 0.91576592, 0.93654831, ..., 0.91482574, 0.89553145,
        0.87122713],
       [0.93875163, 0.91766482, 0.95155362, ..., 0.89927969, 0.91066864,
        0.91389162],
       ...,
       [0.93875163, 0.92653593, 0.9343797 , ..., 0.90312393, 0.89970199,
        0.91112473],
       [0.9230201 , 0.93066441, 0.92858499, ..., 0.91671225, 0.90976071,
        0.93600296],
       [0.93171584, 0.93066441, 0.91435793, ..., 0.93224454, 0.91862374,
        0.92910196]]), '14']"
209,"[array([[0.9195891 , 0.93171584, 0.92401575, ..., 0.9195891 , 0.90530326,
        0.90530326],
       [0.92401575, 0.91814348, 0.91204121, ..., 0.90399183, 0.9230201 ,
        0.90530326],
       [0.92056101, 0.92252487, 0.91296348, ..., 0.91250161, 0.92602829,
        0.92755673],
       ...,
       [0.92910196, 0.93384282, 0.92501844, ..., 0.88869456, 0.90097605,
        0.92401575],
       [0.93875163, 0.93171584, 0.93654831, ..., 0.92501844, 0.92653593,
        0.91576592],
       [0.93224454, 0.93066441, 0.93330801, ..., 0.93277526, 0.9195891 ,
        0.93545975]]), '9']"
210,"[array([[0.91910561, 0.94675636, 0.92755673, ..., 0.87916161, 0.89027592,
        0.90751513],
       [0.93875163, 0.91623831, 0.92451621, ..., 0.91066864, 0.90399183,
        0.89885858],
       [0.9230201 , 0.93066441, 0.91623831, ..., 0.90976071, 0.89885858,
        0.91112473],
       ...,
       [0.93930803, 0.92007423, 0.92962084, ..., 0.92401575, 0.94734669,
        0.93330801],
       [0.94212458, 0.92653593, 0.93014165, ..., 0.92755673, 0.91389162,
        0.92351705],
       [0.92351705, 0.93118913, 0.91718775, ..., 0.92602829, 0.91814348,
        0.91623831]]), '4']"
213,"[array([[0.9343797 , 0.9195891 , 0.92755673, ..., 0.90012547, 0.89389494,
        0.89594335],
       [0.94442062, 0.90574299, 0.91623831, ..., 0.89760229, 0.91296348,
        0.90530326],
       [0.92962084, 0.92104945, 0.92910196, ..., 0.90269187, 0.90751513,
        0.91389162],
       ...,
       [0.94212458, 0.92910196, 0.92653593, ..., 0.92203137, 0.92252487,
        0.91435793],
       [0.92602829, 0.92755673, 0.92401575, ..., 0.91576592, 0.91623831,
        0.9270454 ],
       [0.93491867, 0.93066441, 0.91576592, ..., 0.90486482, 0.90930884,
        0.92153956]]), '14']"
216,"[array([[0.92858499, 0.91389162, 0.92153956, ..., 0.88404563, 0.87406658,
        0.88712931],
       [0.90618404, 0.92552246, 0.91250161, ..., 0.91021397, 0.89267903,
        0.89027592],
       [0.91066864, 0.92056101, 0.92858499, ..., 0.91296348, 0.88290489,
        0.89471099],
       ...,
       [0.93709584, 0.92007423, 0.93384282, ..., 0.92252487, 0.92602829,
        0.9195891 ],
       [0.92653593, 0.93224454, 0.93875163, ..., 0.92910196, 0.91250161,
        0.92451621],
       [0.93171584, 0.92858499, 0.92153956, ..., 0.92252487, 0.90976071,
        0.91718775]]), '9']"
219,"[array([[0.93600296, 0.92858499, 0.92104945, ..., 0.90355724, 0.91204121,
        0.89227588],
       [0.92755673, 0.92755673, 0.91435793, ..., 0.91623831, 0.90269187,
        0.92153956],
       [0.93930803, 0.92401575, 0.93171584, ..., 0.89227588, 0.91066864,
        0.91718775],
       ...,
       [0.93819747, 0.92104945, 0.92104945, ..., 0.92153956, 0.92252487,
        0.92153956],
       [0.93066441, 0.92007423, 0.94326773, ..., 0.92806992, 0.92806992,
        0.92806992],
       [0.9070701 , 0.92007423, 0.90840925, ..., 0.91342681, 0.91529507,
        0.92806992]]), '13']"
222,"[array([[0.92007423, 0.90312393, 0.91342681, ..., 0.89027592, 0.91766482,
        0.91529507],
       [0.89027592, 0.92252487, 0.93930803, ..., 0.92451621, 0.93014165,
        0.92203137],
       [0.92451621, 0.91623831, 0.94212458, ..., 0.9070701 , 0.91158225,
        0.91718775],
       ...,
       [0.92351705, 0.92755673, 0.91910561, ..., 0.93330801, 0.93384282,
        0.91389162],
       [0.94793962, 0.92153956, 0.9270454 , ..., 0.91296348, 0.91482574,
        0.91862374],
       [0.92602829, 0.93277526, 0.92858499, ..., 0.91766482, 0.92007423,
        0.91671225]]), '13']"
223,"[array([[0.94099097, 0.93330801, 0.92401575, ..., 0.92653593, 0.90097605,
        0.91112473],
       [0.92806992, 0.92755673, 0.9195891 , ..., 0.91910561, 0.9230201 ,
        0.90574299],
       [0.93819747, 0.9270454 , 0.93600296, ..., 0.91250161, 0.91250161,
        0.92056101],
       ...,
       [0.94675636, 0.93875163, 0.91814348, ..., 0.91671225, 0.92501844,
        0.92602829],
       [0.94099097, 0.94099097, 0.91718775, ..., 0.93491867, 0.91814348,
        0.92153956],
       [0.93277526, 0.92252487, 0.91718775, ..., 0.92203137, 0.94212458,
        0.93545975]]), '12']"
227,"[array([[0.91814348, 0.92501844, 0.92252487, ..., 0.92056101, 0.91718775,
        0.89718584],
       [0.93545975, 0.93118913, 0.94269495, ..., 0.91389162, 0.90442768,
        0.92056101],
       [0.94042768, 0.91718775, 0.92806992, ..., 0.91482574, 0.89970199,
        0.91342681],
       ...,
       [0.93819747, 0.94099097, 0.9343797 , ..., 0.91204121, 0.90097605,
        0.93014165],
       [0.91529507, 0.93330801, 0.92153956, ..., 0.92056101, 0.93118913,
        0.92401575],
       [0.93224454, 0.92962084, 0.90055016, ..., 0.92858499, 0.91623831,
        0.9270454 ]]), '17']"
229,"[array([[0.91389162, 0.91435793, 0.92755673, ..., 0.90140316, 0.91623831,
        0.91576592],
       [0.92153956, 0.92910196, 0.93600296, ..., 0.91862374, 0.9270454 ,
        0.91529507],
       [0.92203137, 0.92401575, 0.92962084, ..., 0.91342681, 0.90840925,
        0.9195891 ],
       ...,
       [0.94042768, 0.92401575, 0.91862374, ..., 0.92755673, 0.90885835,
        0.92552246],
       [0.93819747, 0.92552246, 0.91814348, ..., 0.90840925, 0.90618404,
        0.91389162],
       [0.94442062, 0.93330801, 0.9343797 , ..., 0.92351705, 0.92104945,
        0.92602829]]), '22']"
236,"[array([[0.92858499, 0.93171584, 0.95094444, ..., 0.89308326, 0.9018315 ,
        0.89718584],
       [0.9270454 , 0.92203137, 0.93066441, ..., 0.91204121, 0.91718775,
        0.90269187],
       [0.92252487, 0.92056101, 0.93545975, ..., 0.91342681, 0.92755673,
        0.89512066],
       ...,
       [0.93014165, 0.90885835, 0.92910196, ..., 0.91342681, 0.90976071,
        0.92401575],
       [0.92007423, 0.94269495, 0.92806992, ..., 0.91435793, 0.90840925,
        0.92056101],
       [0.92910196, 0.92858499, 0.91435793, ..., 0.93118913, 0.89843865,
        0.9195891 ]]), '21']"
237,"[array([[0.93066441, 0.93224454, 0.92451621, ..., 0.90442768, 0.86067599,
        0.86603547],
       [0.92653593, 0.9343797 , 0.94212458, ..., 0.88987905, 0.91112473,
        0.90012547],
       [0.93875163, 0.92653593, 0.92962084, ..., 0.91576592, 0.90055016,
        0.91204121],
       ...,
       [0.94734669, 0.92401575, 0.91814348, ..., 0.91529507, 0.92056101,
        0.91766482],
       [0.9230201 , 0.92602829, 0.9270454 , ..., 0.91718775, 0.90442768,
        0.90486482],
       [0.93654831, 0.93224454, 0.91576592, ..., 0.9018315 , 0.91814348,
        0.92056101]]), '13']"
